Temperature;Time;DSC;Mass;Gas Flow;Gas Flow;Sensit;Segment
 334.33200;37.00917;       0.43707;100.20757;50.00000;20.00000;1.02764;2
 334.36700;37.01083;       0.43701;100.20757;50.00000;20.00000;1.02759;2
 334.39401;37.01250;       0.43701;100.20757;50.00000;20.00000;1.02755;2
 334.42899;37.01417;       0.43705;100.20757;50.00000;20.00000;1.02750;2
 334.46899;37.01583;       0.43701;100.20757;50.00000;20.00000;1.02744;2
 334.50699;37.01750;       0.43704;100.20757;50.00000;20.00000;1.02738;2
 334.54901;37.01917;       0.43713;100.20757;50.00000;20.00000;1.02732;2
 334.58200;37.02083;       0.43719;100.20757;50.00000;20.00000;1.02727;2
 334.62299;37.02250;       0.43707;100.20757;50.00000;20.00000;1.02721;2
 334.66101;37.02417;       0.43703;100.20757;50.00000;20.00000;1.02715;2
 334.69601;37.02583;       0.43710;100.20757;50.00000;20.00000;1.02710;2
 334.73199;37.02750;       0.43718;100.20757;50.00000;20.00000;1.02705;2
 334.76501;37.02917;       0.43722;100.20757;50.00000;20.00000;1.02700;2
 334.79199;37.03083;       0.43720;100.20757;50.00000;20.00000;1.02696;2
 334.83600;37.03250;       0.43719;100.20757;50.00000;20.00000;1.02689;2
 334.88101;37.03417;       0.43725;100.20757;50.00000;20.00000;1.02683;2
 334.91400;37.03583;       0.43732;100.20757;50.00000;20.00000;1.02678;2
 334.95499;37.03750;       0.43730;100.20757;50.00000;20.00000;1.02671;2
 334.98801;37.03917;       0.43730;100.20757;50.00000;20.00000;1.02667;2
 335.02200;37.04083;       0.43739;100.20757;50.00000;20.00000;1.02661;2
 335.05399;37.04250;       0.43743;100.20757;50.00000;20.00000;1.02657;2
 335.09900;37.04417;       0.43741;100.20757;50.00000;20.00000;1.02650;2
 335.13101;37.04583;       0.43733;100.20757;50.00000;20.00000;1.02645;2
 335.16901;37.04750;       0.43736;100.20757;50.00000;20.00000;1.02640;2
 335.20599;37.04917;       0.43734;100.20757;50.00000;20.00000;1.02634;2
 335.24100;37.05083;       0.43734;100.20757;50.00000;20.00000;1.02629;2
 335.28000;37.05250;       0.43734;100.20757;50.00000;20.00000;1.02623;2
 335.31699;37.05417;       0.43733;100.20757;50.00000;20.00000;1.02618;2
 335.35199;37.05583;       0.43731;100.20757;50.00000;20.00000;1.02612;2
 335.39001;37.05750;       0.43727;100.20757;50.00000;20.00000;1.02607;2
 335.42401;37.05917;       0.43737;100.20757;50.00000;20.00000;1.02602;2
 335.45801;37.06083;       0.43735;100.20757;50.00000;20.00000;1.02596;2
 335.48901;37.06250;       0.43733;100.20757;50.00000;20.00000;1.02592;2
 335.53201;37.06417;       0.43748;100.20757;50.00000;20.00000;1.02585;2
 335.56799;37.06583;       0.43747;100.20757;50.00000;20.00000;1.02580;2
 335.60599;37.06750;       0.43737;100.20757;50.00000;20.00000;1.02574;2
 335.64099;37.06917;       0.43735;100.20757;50.00000;20.00000;1.02569;2
 335.68301;37.07083;       0.43746;100.20757;50.00000;20.00000;1.02563;2
 335.71500;37.07250;       0.43756;100.20757;50.00000;20.00000;1.02558;2
 335.74799;37.07417;       0.43762;100.20757;50.00000;20.00000;1.02553;2
 335.79001;37.07583;       0.43769;100.20757;50.00000;20.00000;1.02547;2
 335.82101;37.07750;       0.43773;100.20757;50.00000;20.00000;1.02542;2
 335.85800;37.07917;       0.43771;100.20757;50.00000;20.00000;1.02537;2
 335.89999;37.08083;       0.43755;100.20757;50.00000;20.00000;1.02531;2
 335.93201;37.08250;       0.43751;100.20757;50.00000;20.00000;1.02526;2
 335.96899;37.08417;       0.43745;100.20757;50.00000;20.00000;1.02520;2
 336.00699;37.08583;       0.43746;100.20757;50.00000;20.00000;1.02515;2
 336.04099;37.08750;       0.43746;100.20757;50.00000;20.00000;1.02510;2
 336.07999;37.08917;       0.43746;100.20757;50.00000;20.00000;1.02504;2
 336.11099;37.09083;       0.43758;100.20757;50.00000;20.00000;1.02499;2
 336.14801;37.09250;       0.43759;100.20757;50.00000;20.00000;1.02494;2
 336.18500;37.09417;       0.43751;100.20757;50.00000;20.00000;1.02488;2
 336.21600;37.09583;       0.43753;100.20757;50.00000;20.00000;1.02484;2
 336.25299;37.09750;       0.43747;100.20757;50.00000;20.00000;1.02478;2
 336.29199;37.09917;       0.43755;100.20757;50.00000;20.00000;1.02472;2
 336.33099;37.10083;       0.43758;100.20757;50.00000;20.00000;1.02466;2
 336.37399;37.10250;       0.43757;100.20757;50.00000;20.00000;1.02460;2
 336.40900;37.10417;       0.43757;100.20757;50.00000;20.00000;1.02455;2
 336.44000;37.10583;       0.43761;100.20757;50.00000;20.00000;1.02450;2
 336.47501;37.10750;       0.43763;100.20757;50.00000;20.00000;1.02445;2
 336.50400;37.10917;       0.43746;100.20757;50.00000;20.00000;1.02441;2
 336.54901;37.11083;       0.43745;100.20757;50.00000;20.00000;1.02434;2
 336.58600;37.11250;       0.43745;100.20480;50.00000;20.00000;1.02429;2
 336.62299;37.11417;       0.43748;100.20480;50.00000;20.00000;1.02423;2
 336.65601;37.11583;       0.43739;100.20480;50.00000;20.00000;1.02418;2
 336.69101;37.11750;       0.43744;100.20480;50.00000;20.00000;1.02413;2
 336.72299;37.11917;       0.43756;100.20480;50.00000;20.00000;1.02408;2
 336.76599;37.12083;       0.43773;100.20480;50.00000;20.00000;1.02402;2
 336.80301;37.12250;       0.43782;100.20480;50.00000;20.00000;1.02396;2
 336.84500;37.12417;       0.43789;100.20480;50.00000;20.00000;1.02390;2
 336.87500;37.12583;       0.43790;100.20480;50.00000;20.00000;1.02386;2
 336.91299;37.12750;       0.43783;100.20480;50.00000;20.00000;1.02380;2
 336.95300;37.12917;       0.43775;100.20480;50.00000;20.00000;1.02374;2
 336.98199;37.13083;       0.43775;100.20480;50.00000;20.00000;1.02370;2
 337.02301;37.13250;       0.43779;100.20480;50.00000;20.00000;1.02364;2
 337.06400;37.13417;       0.43784;100.20480;50.00000;20.00000;1.02357;2
 337.10300;37.13583;       0.43788;100.20480;50.00000;20.00000;1.02352;2
 337.14401;37.13750;       0.43787;100.20480;50.00000;20.00000;1.02346;2
 337.17401;37.13917;       0.43785;100.20480;50.00000;20.00000;1.02341;2
 337.20700;37.14083;       0.43789;100.20480;50.00000;20.00000;1.02336;2
 337.24500;37.14250;       0.43785;100.20480;50.00000;20.00000;1.02331;2
 337.28299;37.14417;       0.43777;100.20480;50.00000;20.00000;1.02325;2
 337.32001;37.14583;       0.43777;100.20480;50.00000;20.00000;1.02319;2
 337.34900;37.14750;       0.43781;100.20480;50.00000;20.00000;1.02315;2
 337.39099;37.14917;       0.43774;100.20480;50.00000;20.00000;1.02309;2
 337.42999;37.15083;       0.43776;100.20480;50.00000;20.00000;1.02303;2
 337.46701;37.15250;       0.43776;100.20480;50.00000;20.00000;1.02298;2
 337.49399;37.15417;       0.43776;100.20480;50.00000;20.00000;1.02294;2
 337.53101;37.15583;       0.43785;100.20480;50.00000;20.00000;1.02288;2
 337.56799;37.15750;       0.43793;100.20480;50.00000;20.00000;1.02283;2
 337.60001;37.15917;       0.43793;100.20480;50.00000;20.00000;1.02278;2
 337.64001;37.16083;       0.43794;100.20480;50.00000;20.00000;1.02272;2
 337.68201;37.16250;       0.43800;100.20480;50.00000;20.00000;1.02266;2
 337.71399;37.16417;       0.43805;100.20480;50.00000;20.00000;1.02261;2
 337.75000;37.16583;       0.43805;100.20480;50.00000;20.00000;1.02256;2
 337.78400;37.16750;       0.43799;100.20480;50.00000;20.00000;1.02251;2
 337.82501;37.16917;       0.43797;100.20480;50.00000;20.00000;1.02244;2
 337.86899;37.17083;       0.43798;100.20480;50.00000;20.00000;1.02238;2
 337.89700;37.17250;       0.43804;100.20480;50.00000;20.00000;1.02234;2
 337.92801;37.17417;       0.43808;100.20480;50.00000;20.00000;1.02229;2
 337.96701;37.17583;       0.43812;100.20480;50.00000;20.00000;1.02223;2
 338.00400;37.17750;       0.43813;100.20480;50.00000;20.00000;1.02218;2
 338.04199;37.17917;       0.43819;100.20480;50.00000;20.00000;1.02212;2
 338.07800;37.18083;       0.43822;100.20480;50.00000;20.00000;1.02207;2
 338.11301;37.18250;       0.43824;100.20480;50.00000;20.00000;1.02202;2
 338.15100;37.18417;       0.43816;100.20480;50.00000;20.00000;1.02196;2
 338.17999;37.18583;       0.43803;100.20480;50.00000;20.00000;1.02192;2
 338.21701;37.18750;       0.43810;100.20480;50.00000;20.00000;1.02186;2
 338.25800;37.18917;       0.43814;100.20480;50.00000;20.00000;1.02180;2
 338.29501;37.19083;       0.43815;100.20480;50.00000;20.00000;1.02175;2
 338.32999;37.19250;       0.43815;100.20480;50.00000;20.00000;1.02169;2
 338.36401;37.19417;       0.43827;100.20480;50.00000;20.00000;1.02164;2
 338.40601;37.19583;       0.43826;100.20480;50.00000;20.00000;1.02158;2
 338.44601;37.19750;       0.43824;100.20480;50.00000;20.00000;1.02152;2
 338.48499;37.19917;       0.43825;100.20480;50.00000;20.00000;1.02146;2
 338.51801;37.20083;       0.43825;100.20480;50.00000;20.00000;1.02142;2
 338.54800;37.20250;       0.43841;100.20480;50.00000;20.00000;1.02137;2
 338.58099;37.20417;       0.43841;100.20480;50.00000;20.00000;1.02132;2
 338.62299;37.20583;       0.43840;100.20480;50.00000;20.00000;1.02126;2
 338.67200;37.20750;       0.43845;100.20480;50.00000;20.00000;1.02119;2
 338.70499;37.20917;       0.43843;100.20480;50.00000;20.00000;1.02114;2
 338.73801;37.21083;       0.43837;100.20480;50.00000;20.00000;1.02109;2
 338.77301;37.21250;       0.43837;100.20480;50.00000;20.00000;1.02104;2
 338.81100;37.21417;       0.43850;100.20480;50.00000;20.00000;1.02098;2
 338.85101;37.21583;       0.43850;100.20480;50.00000;20.00000;1.02092;2
 338.88101;37.21750;       0.43848;100.20480;50.00000;20.00000;1.02088;2
 338.91400;37.21917;       0.43856;100.20480;50.00000;20.00000;1.02083;2
 338.94101;37.22083;       0.43864;100.20480;50.00000;20.00000;1.02079;2
 338.98099;37.22250;       0.43871;100.20480;50.00000;20.00000;1.02073;2
 339.01801;37.22417;       0.43863;100.20480;50.00000;20.00000;1.02067;2
 339.06400;37.22583;       0.43857;100.20480;50.00000;20.00000;1.02061;2
 339.09799;37.22750;       0.43853;100.20480;50.00000;20.00000;1.02056;2
 339.12900;37.22917;       0.43849;100.20480;50.00000;20.00000;1.02051;2
 339.17099;37.23083;       0.43850;100.20480;50.00000;20.00000;1.02045;2
 339.21301;37.23250;       0.43850;100.20480;50.00000;20.00000;1.02039;2
 339.24301;37.23417;       0.43850;100.20480;50.00000;20.00000;1.02034;2
 339.27802;37.23583;       0.43857;100.20480;50.00000;20.00000;1.02029;2
 339.31900;37.23750;       0.43859;100.20480;50.00000;20.00000;1.02023;2
 339.36099;37.23917;       0.43862;100.20480;50.00000;20.00000;1.02017;2
 339.39700;37.24083;       0.43866;100.20480;50.00000;20.00000;1.02011;2
 339.43100;37.24250;       0.43875;100.20480;50.00000;20.00000;1.02006;2
 339.47000;37.24417;       0.43879;100.20480;50.00000;20.00000;1.02001;2
 339.50500;37.24583;       0.43879;100.20480;50.00000;20.00000;1.01995;2
 339.53699;37.24750;       0.43881;100.20480;50.00000;20.00000;1.01991;2
 339.57501;37.24917;       0.43884;100.20480;50.00000;20.00000;1.01985;2
 339.61499;37.25083;       0.43886;100.20480;50.00000;20.00000;1.01979;2
 339.64499;37.25250;       0.43888;100.20480;50.00000;20.00000;1.01975;2
 339.67700;37.25417;       0.43884;100.20480;50.00000;20.00000;1.01970;2
 339.71500;37.25583;       0.43882;100.20480;50.00000;20.00000;1.01964;2
 339.75500;37.25750;       0.43893;100.20480;50.00000;20.00000;1.01958;2
 339.78799;37.25917;       0.43885;100.20480;50.00000;20.00000;1.01953;2
 339.82901;37.26083;       0.43871;100.20480;50.00000;20.00000;1.01947;2
 339.86801;37.26250;       0.43863;100.20480;50.00000;20.00000;1.01942;2
 339.89899;37.26417;       0.43857;100.20480;50.00000;20.00000;1.01937;2
 339.93399;37.26583;       0.43857;100.20480;50.00000;20.00000;1.01932;2
 339.97101;37.26750;       0.43853;100.20480;50.00000;20.00000;1.01926;2
 340.00900;37.26917;       0.43860;100.20480;50.00000;20.00000;1.01921;2
 340.04199;37.27083;       0.43864;100.20480;50.00000;20.00000;1.01916;2
 340.07401;37.27250;       0.43872;100.20480;50.00000;20.00000;1.01911;2
 340.11801;37.27417;       0.43877;100.20480;50.00000;20.00000;1.01905;2
 340.15701;37.27583;       0.43875;100.20480;50.00000;20.00000;1.01899;2
 340.19101;37.27750;       0.43884;100.20480;50.00000;20.00000;1.01894;2
 340.22601;37.27917;       0.43888;100.20480;50.00000;20.00000;1.01889;2
 340.26099;37.28083;       0.43890;100.20480;50.00000;20.00000;1.01884;2
 340.29501;37.28250;       0.43890;100.20480;50.00000;20.00000;1.01879;2
 340.32999;37.28417;       0.43882;100.20480;50.00000;20.00000;1.01873;2
 340.36499;37.28583;       0.43866;100.20480;50.00000;20.00000;1.01868;2
 340.41501;37.28750;       0.43856;100.20480;50.00000;20.00000;1.01861;2
 340.45499;37.28917;       0.43857;100.20480;50.00000;20.00000;1.01855;2
 340.48300;37.29083;       0.43859;100.20480;50.00000;20.00000;1.01851;2
 340.51501;37.29250;       0.43859;100.20480;50.00000;20.00000;1.01846;2
 340.55701;37.29417;       0.43859;100.20480;50.00000;20.00000;1.01840;2
 340.59601;37.29583;       0.43858;100.20480;50.00000;20.00000;1.01834;2
 340.63400;37.29750;       0.43858;100.20480;50.00000;20.00000;1.01828;2
 340.66901;37.29917;       0.43856;100.20480;50.00000;20.00000;1.01823;2
 340.70200;37.30083;       0.43854;100.20480;50.00000;20.00000;1.01818;2
 340.73499;37.30250;       0.43860;100.20480;50.00000;20.00000;1.01813;2
 340.77200;37.30417;       0.43865;100.20480;50.00000;20.00000;1.01808;2
 340.80099;37.30583;       0.43860;100.20480;50.00000;20.00000;1.01804;2
 340.84500;37.30750;       0.43859;100.20480;50.00000;20.00000;1.01797;2
 340.88800;37.30917;       0.43862;100.20480;50.00000;20.00000;1.01791;2
 340.92001;37.31083;       0.43866;100.20480;50.00000;20.00000;1.01786;2
 340.95401;37.31250;       0.43866;100.20480;50.00000;20.00000;1.01781;2
 340.99399;37.31417;       0.43875;100.20480;50.00000;20.00000;1.01775;2
 341.02499;37.31583;       0.43877;100.20480;50.00000;20.00000;1.01771;2
 341.05899;37.31750;       0.43875;100.20480;50.00000;20.00000;1.01766;2
 341.09601;37.31917;       0.43875;100.20480;50.00000;20.00000;1.01760;2
 341.13599;37.32083;       0.43877;100.20480;50.00000;20.00000;1.01754;2
 341.17001;37.32250;       0.43880;100.20480;50.00000;20.00000;1.01749;2
 341.20801;37.32417;       0.43882;100.20480;50.00000;20.00000;1.01744;2
 341.24399;37.32583;       0.43891;100.20480;50.00000;20.00000;1.01738;2
 341.28299;37.32750;       0.43889;100.20480;50.00000;20.00000;1.01733;2
 341.31400;37.32917;       0.43866;100.20480;50.00000;20.00000;1.01728;2
 341.35599;37.33083;       0.43871;100.20480;50.00000;20.00000;1.01722;2
 341.38599;37.33250;       0.43877;100.20480;50.00000;20.00000;1.01717;2
 341.42300;37.33417;       0.43887;100.20480;50.00000;20.00000;1.01712;2
 341.46500;37.33583;       0.43892;100.20480;50.00000;20.00000;1.01706;2
 341.50800;37.33750;       0.43889;100.20480;50.00000;20.00000;1.01699;2
 341.53799;37.33917;       0.43893;100.20480;50.00000;20.00000;1.01695;2
 341.57599;37.34083;       0.43895;100.20480;50.00000;20.00000;1.01689;2
 341.60800;37.34250;       0.43891;100.20480;50.00000;20.00000;1.01685;2
 341.64499;37.34417;       0.43870;100.20480;50.00000;20.00000;1.01679;2
 341.68301;37.34583;       0.43862;100.20480;50.00000;20.00000;1.01674;2
 341.72000;37.34750;       0.43856;100.20480;50.00000;20.00000;1.01668;2
 341.74799;37.34917;       0.43869;100.20480;50.00000;20.00000;1.01664;2
 341.78500;37.35083;       0.43879;100.20480;50.00000;20.00000;1.01658;2
 341.82700;37.35250;       0.43880;100.20480;50.00000;20.00000;1.01652;2
 341.86301;37.35417;       0.43878;100.20480;50.00000;20.00000;1.01647;2
 341.90201;37.35583;       0.43881;100.20480;50.00000;20.00000;1.01641;2
 341.93900;37.35750;       0.43883;100.20480;50.00000;20.00000;1.01636;2
 341.97501;37.35917;       0.43898;100.20480;50.00000;20.00000;1.01630;2
 342.00601;37.36083;       0.43898;100.20480;50.00000;20.00000;1.01626;2
 342.04800;37.36250;       0.43888;100.20480;50.00000;20.00000;1.01620;2
 342.08099;37.36417;       0.43896;100.20480;50.00000;20.00000;1.01615;2
 342.11499;37.36583;       0.43902;100.20480;50.00000;20.00000;1.01610;2
 342.14499;37.36750;       0.43896;100.20480;50.00000;20.00000;1.01605;2
 342.17899;37.36917;       0.43896;100.20480;50.00000;20.00000;1.01600;2
 342.22400;37.37083;       0.43899;100.20480;50.00000;20.00000;1.01594;2
 342.26001;37.37250;       0.43905;100.20480;50.00000;20.00000;1.01588;2
 342.29999;37.37417;       0.43918;100.20480;50.00000;20.00000;1.01583;2
 342.33801;37.37583;       0.43917;100.20480;50.00000;20.00000;1.01577;2
 342.37299;37.37750;       0.43913;100.20480;50.00000;20.00000;1.01572;2
 342.40302;37.37917;       0.43921;100.20480;50.00000;20.00000;1.01567;2
 342.43600;37.38083;       0.43921;100.20480;50.00000;20.00000;1.01563;2
 342.47400;37.38250;       0.43919;100.20480;50.00000;20.00000;1.01557;2
 342.50601;37.38417;       0.43917;100.20480;50.00000;20.00000;1.01552;2
 342.55200;37.38583;       0.43916;100.20480;50.00000;20.00000;1.01545;2
 342.59399;37.38750;       0.43912;100.20480;50.00000;20.00000;1.01539;2
 342.63101;37.38917;       0.43910;100.20480;50.00000;20.00000;1.01534;2
 342.65900;37.39083;       0.43902;100.20480;50.00000;20.00000;1.01530;2
 342.70001;37.39250;       0.43900;100.20480;50.00000;20.00000;1.01524;2
 342.73599;37.39417;       0.43911;100.20480;50.00000;20.00000;1.01518;2
 342.77701;37.39583;       0.43918;100.20480;50.00000;20.00000;1.01512;2
 342.81601;37.39750;       0.43928;100.20480;50.00000;20.00000;1.01507;2
 342.84601;37.39917;       0.43932;100.20480;50.00000;20.00000;1.01502;2
 342.87299;37.40083;       0.43934;100.20480;50.00000;20.00000;1.01498;2
 342.90900;37.40250;       0.43928;100.20480;50.00000;20.00000;1.01493;2
 342.94699;37.40417;       0.43924;100.20480;50.00000;20.00000;1.01487;2
 342.99200;37.40583;       0.43925;100.20480;50.00000;20.00000;1.01481;2
 343.02600;37.40750;       0.43927;100.20480;50.00000;20.00000;1.01476;2
 343.06299;37.40917;       0.43932;100.20480;50.00000;20.00000;1.01470;2
 343.10001;37.41083;       0.43930;100.20480;50.00000;20.00000;1.01465;2
 343.13199;37.41250;       0.43921;100.20480;50.00000;20.00000;1.01460;2
 343.17001;37.41417;       0.43924;100.20480;50.00000;20.00000;1.01454;2
 343.20700;37.41583;       0.43924;100.20480;50.00000;20.00000;1.01449;2
 343.24701;37.41750;       0.43929;100.20480;50.00000;20.00000;1.01443;2
 343.27802;37.41917;       0.43929;100.20480;50.00000;20.00000;1.01439;2
 343.31201;37.42083;       0.43929;100.20480;50.00000;20.00000;1.01434;2
 343.35501;37.42250;       0.43925;100.20480;50.00000;20.00000;1.01427;2
 343.40100;37.42417;       0.43924;100.20480;50.00000;20.00000;1.01420;2
 343.43201;37.42583;       0.43930;100.20480;50.00000;20.00000;1.01416;2
 343.45901;37.42750;       0.43957;100.20480;50.00000;20.00000;1.01412;2
 343.49399;37.42917;       0.43972;100.20480;50.00000;20.00000;1.01407;2
 343.54401;37.43083;       0.43960;100.20480;50.00000;20.00000;1.01399;2
 343.57901;37.43250;       0.43954;100.20480;50.00000;20.00000;1.01394;2
 343.60999;37.43417;       0.43958;100.20480;50.00000;20.00000;1.01390;2
 343.64499;37.43583;       0.43956;100.20480;50.00000;20.00000;1.01385;2
 343.68201;37.43750;       0.43959;100.20480;50.00000;20.00000;1.01379;2
 343.71899;37.43917;       0.43957;100.20480;50.00000;20.00000;1.01374;2
 343.75800;37.44083;       0.43951;100.20480;50.00000;20.00000;1.01368;2
 343.78699;37.44250;       0.43949;100.20480;50.00000;20.00000;1.01364;2
 343.82401;37.44417;       0.43947;100.20480;50.00000;20.00000;1.01358;2
 343.86200;37.44583;       0.43930;100.20480;50.00000;20.00000;1.01353;2
 343.89301;37.44750;       0.43926;100.20480;50.00000;20.00000;1.01348;2
 343.92899;37.44917;       0.43935;100.20480;50.00000;20.00000;1.01343;2
 343.97900;37.45083;       0.43942;100.20480;50.00000;20.00000;1.01336;2
 344.01001;37.45250;       0.43954;100.20480;50.00000;20.00000;1.01331;2
 344.04599;37.45417;       0.43971;100.20480;50.00000;20.00000;1.01326;2
 344.09000;37.45583;       0.43980;100.20480;50.00000;20.00000;1.01319;2
 344.12900;37.45750;       0.43983;100.20480;50.00000;20.00000;1.01313;2
 344.15500;37.45917;       0.43982;100.20480;50.00000;20.00000;1.01310;2
 344.18301;37.46083;       0.43963;100.20480;50.00000;20.00000;1.01306;2
 344.22000;37.46250;       0.43951;100.20480;50.00000;20.00000;1.01300;2
 344.25000;37.46417;       0.43953;100.20480;50.00000;20.00000;1.01296;2
 344.29001;37.46583;       0.43960;100.20480;50.00000;20.00000;1.01290;2
 344.33401;37.46750;       0.43956;100.20480;50.00000;20.00000;1.01283;2
 344.37399;37.46917;       0.43959;100.20480;50.00000;20.00000;1.01278;2
 344.41199;37.47083;       0.43961;100.20480;50.00000;20.00000;1.01272;2
 344.45200;37.47250;       0.43960;100.20480;50.00000;20.00000;1.01266;2
 344.48700;37.47417;       0.43964;100.20480;50.00000;20.00000;1.01261;2
 344.51099;37.47583;       0.43970;100.20480;50.00000;20.00000;1.01257;2
 344.54401;37.47750;       0.43972;100.20480;50.00000;20.00000;1.01253;2
 344.58499;37.47917;       0.43970;100.20480;50.00000;20.00000;1.01247;2
 344.62299;37.48083;       0.43966;100.20480;50.00000;20.00000;1.01241;2
 344.66000;37.48250;       0.43971;100.20480;50.00000;20.00000;1.01236;2
 344.69501;37.48417;       0.43973;100.20480;50.00000;20.00000;1.01230;2
 344.73199;37.48583;       0.43973;100.20480;50.00000;20.00000;1.01225;2
 344.76999;37.48750;       0.43970;100.20480;50.00000;20.00000;1.01219;2
 344.80600;37.48917;       0.43970;100.20480;50.00000;20.00000;1.01214;2
 344.85101;37.49083;       0.43973;100.20480;50.00000;20.00000;1.01208;2
 344.88101;37.49250;       0.43970;100.20480;50.00000;20.00000;1.01203;2
 344.90900;37.49417;       0.43968;100.20480;50.00000;20.00000;1.01199;2
 344.94199;37.49583;       0.43976;100.20480;50.00000;20.00000;1.01194;2
 344.97699;37.49750;       0.43989;100.20480;50.00000;20.00000;1.01189;2
 345.02200;37.49917;       0.43984;100.20480;50.00000;20.00000;1.01182;2
 345.06400;37.50083;       0.43980;100.20480;50.00000;20.00000;1.01176;2
 345.09601;37.50250;       0.43984;100.20480;50.00000;20.00000;1.01172;2
 345.12399;37.50417;       0.43986;100.20480;50.00000;20.00000;1.01167;2
 345.16400;37.50583;       0.43999;100.20480;50.00000;20.00000;1.01162;2
 345.20300;37.50750;       0.44010;100.20480;50.00000;20.00000;1.01156;2
 345.24600;37.50917;       0.43996;100.20480;50.00000;20.00000;1.01150;2
 345.28299;37.51083;       0.43994;100.20480;50.00000;20.00000;1.01144;2
 345.31900;37.51250;       0.44000;100.20480;50.00000;20.00000;1.01139;2
 345.35300;37.51417;       0.44011;100.20480;50.00000;20.00000;1.01134;2
 345.38901;37.51583;       0.44024;100.20480;50.00000;20.00000;1.01129;2
 345.42499;37.51750;       0.44020;100.20480;50.00000;20.00000;1.01123;2
 345.46899;37.51917;       0.44012;100.20480;50.00000;20.00000;1.01117;2
 345.50299;37.52083;       0.44008;100.20480;50.00000;20.00000;1.01112;2
 345.53400;37.52250;       0.44014;100.20480;50.00000;20.00000;1.01107;2
 345.57001;37.52417;       0.44016;100.20480;50.00000;20.00000;1.01102;2
 345.60699;37.52583;       0.44023;100.20480;50.00000;20.00000;1.01097;2
 345.64499;37.52750;       0.44034;100.20480;50.00000;20.00000;1.01091;2
 345.68301;37.52917;       0.44032;100.20480;50.00000;20.00000;1.01086;2
 345.71799;37.53083;       0.44028;100.20480;50.00000;20.00000;1.01080;2
 345.75000;37.53250;       0.44032;100.20480;50.00000;20.00000;1.01076;2
 345.78500;37.53417;       0.44030;100.20480;50.00000;20.00000;1.01071;2
 345.82300;37.53583;       0.44022;100.20480;50.00000;20.00000;1.01065;2
 345.85800;37.53750;       0.44016;100.20480;50.00000;20.00000;1.01060;2
 345.88901;37.53917;       0.44018;100.20480;50.00000;20.00000;1.01055;2
 345.91800;37.54083;       0.44020;100.20480;50.00000;20.00000;1.01051;2
 345.95599;37.54250;       0.44026;100.20480;50.00000;20.00000;1.01046;2
 345.99899;37.54417;       0.44040;100.20480;50.00000;20.00000;1.01039;2
 346.04401;37.54583;       0.44036;100.20480;50.00000;20.00000;1.01033;2
 346.07901;37.54750;       0.44032;100.20480;50.00000;20.00000;1.01028;2
 346.11401;37.54917;       0.44041;100.20480;50.00000;20.00000;1.01022;2
 346.15201;37.55083;       0.44045;100.20480;50.00000;20.00000;1.01017;2
 346.18301;37.55250;       0.44047;100.20480;50.00000;20.00000;1.01012;2
 346.21600;37.55417;       0.44056;100.20480;50.00000;20.00000;1.01007;2
 346.26599;37.55583;       0.44061;100.20480;50.00000;20.00000;1.01000;2
 346.29599;37.55750;       0.44054;100.20480;50.00000;20.00000;1.00996;2
 346.32999;37.55917;       0.44050;100.20480;50.00000;20.00000;1.00991;2
 346.36899;37.56083;       0.44044;100.20480;50.00000;20.00000;1.00985;2
 346.39999;37.56250;       0.44038;100.20480;50.00000;20.00000;1.00981;2
 346.43100;37.56417;       0.44032;100.20480;50.00000;20.00000;1.00976;2
 346.47101;37.56583;       0.44038;100.20480;50.00000;20.00000;1.00970;2
 346.51099;37.56750;       0.44039;100.20480;50.00000;20.00000;1.00964;2
 346.54599;37.56917;       0.44041;100.20480;50.00000;20.00000;1.00959;2
 346.57999;37.57083;       0.44041;100.20480;50.00000;20.00000;1.00954;2
 346.61499;37.57250;       0.44037;100.20480;50.00000;20.00000;1.00949;2
 346.65399;37.57417;       0.44033;100.20480;50.00000;20.00000;1.00943;2
 346.69000;37.57583;       0.44031;100.20480;50.00000;20.00000;1.00938;2
 346.73199;37.57750;       0.44032;100.20480;50.00000;20.00000;1.00932;2
 346.76999;37.57917;       0.44041;100.20480;50.00000;20.00000;1.00926;2
 346.80399;37.58083;       0.44043;100.20480;50.00000;20.00000;1.00921;2
 346.84399;37.58250;       0.44039;100.20480;50.00000;20.00000;1.00916;2
 346.87000;37.58417;       0.44037;100.20480;50.00000;20.00000;1.00912;2
 346.91000;37.58583;       0.44039;100.20480;50.00000;20.00000;1.00906;2
 346.94199;37.58750;       0.44043;100.20480;50.00000;20.00000;1.00901;2
 346.97601;37.58917;       0.44043;100.20480;50.00000;20.00000;1.00896;2
 347.01401;37.59083;       0.44042;100.20480;50.00000;20.00000;1.00891;2
 347.05301;37.59250;       0.44048;100.20480;50.00000;20.00000;1.00885;2
 347.09000;37.59417;       0.44053;100.20480;50.00000;20.00000;1.00880;2
 347.12799;37.59583;       0.44057;100.20480;50.00000;20.00000;1.00874;2
 347.16400;37.59750;       0.44070;100.20480;50.00000;20.00000;1.00869;2
 347.20401;37.59917;       0.44073;100.20480;50.00000;20.00000;1.00863;2
 347.23999;37.60083;       0.44060;100.20480;50.00000;20.00000;1.00858;2
 347.27701;37.60250;       0.44052;100.20480;50.00000;20.00000;1.00852;2
